,Unnamed: 0,woodyrip_class,pointid,near_woody
2503,2503,Salix gooddingii,1291297,968.1229041189999
2504,2504,Salix gooddingii,1291298,942.4994257000001
2505,2505,Salix gooddingii,1291299,917.141416293
2506,2506,Salix gooddingii,1291300,892.0715147789999
2507,2507,Salix gooddingii,1291301,867.314704965
2508,2508,Salix gooddingii,1291302,842.8985748480001
2509,2509,Salix gooddingii,1291303,818.85359954
2510,2510,Salix gooddingii,1291304,795.2134477310001
2511,2511,Salix gooddingii,1291305,772.015309097
2512,2512,Salix gooddingii,1291306,749.300238543
2513,2513,Salix gooddingii,1291307,727.11351071
2514,2514,Salix gooddingii,1291308,705.504973392
2515,2515,Salix gooddingii,1291309,684.529383942
2516,2516,Salix gooddingii,1291310,664.246706775
2517,2517,Salix gooddingii,1291311,644.722341385
2518,2518,Salix gooddingii,1291312,626.027241804
2519,2519,Salix gooddingii,1291313,608.237879012
2520,2520,Salix gooddingii,1291314,591.435987644
2521,2521,Salix gooddingii,1291315,575.708031454
2522,2522,Salix gooddingii,1291316,561.144319644
2523,2523,Salix gooddingii,1291317,547.837710897
2524,2524,Salix gooddingii,1291318,535.88185963
2525,2525,Salix gooddingii,1291400,1357.21215649
2526,2526,Salix gooddingii,1291401,1329.63496035
2527,2527,Salix gooddingii,1291402,1302.16489654
2528,2528,Salix gooddingii,1291403,1274.80889067
2529,2529,Salix gooddingii,1291404,1247.57444579
2530,2530,Salix gooddingii,1291405,1220.46969966
2531,2531,Salix gooddingii,1291406,1193.49195533
2532,2532,Salix gooddingii,1291407,1166.64744352
2533,2533,Salix gooddingii,1291408,1139.96029206
2534,2534,Salix gooddingii,1291409,1113.44181592
2535,2535,Salix gooddingii,1291410,1087.10435906
2536,2536,Salix gooddingii,1291411,1060.96140245
2537,2537,Salix gooddingii,1291412,1035.02768438
2538,2538,Salix gooddingii,1291413,1009.31933375
2539,2539,Salix gooddingii,1291414,983.854017363
2540,2540,Salix gooddingii,1291415,958.651103085
2541,2541,Salix gooddingii,1291416,933.731839171
2542,2542,Salix gooddingii,1291417,909.1195507089999
2543,2543,Salix gooddingii,1291418,884.8398541260001
2544,2544,Salix gooddingii,1291419,860.920889212
2545,2545,Salix gooddingii,1291420,837.393567853
2546,2546,Salix gooddingii,1291421,814.2918380130001
2547,2547,Salix gooddingii,1291422,791.6529589930001
2548,2548,Salix gooddingii,1291423,769.517782434
2549,2549,Salix gooddingii,1291424,747.931031218
2550,2550,Salix gooddingii,1291425,726.941564008
2551,2551,Salix gooddingii,1291426,706.602609309
2552,2552,Salix gooddingii,1291427,686.97194809
2553,2553,Salix gooddingii,1291428,668.112017167
2554,2554,Salix gooddingii,1291429,650.089899539
2555,2555,Salix gooddingii,1291430,632.977161884
2556,2556,Salix gooddingii,1291431,616.849493379
2557,2557,Salix gooddingii,1291432,601.786097781
2558,2558,Salix gooddingii,1291433,587.8687927340001
2559,2559,Salix gooddingii,1291434,575.180778089
2560,2560,Salix gooddingii,1291435,563.8050527290001
2561,2561,Salix gooddingii,1291516,1424.16588352
2562,2562,Salix gooddingii,1291517,1396.62190796
2563,2563,Salix gooddingii,1291518,1369.18115811
2564,2564,Salix gooddingii,1291519,1341.84996694
2565,2565,Salix gooddingii,1291520,1314.63516756
2566,2566,Salix gooddingii,1291521,1287.5441405
2567,2567,Salix gooddingii,1291522,1260.57264665
2568,2568,Salix gooddingii,1291523,1233.72874145
2569,2569,Salix gooddingii,1291524,1207.03347817
2570,2570,Salix gooddingii,1291525,1180.4969409000003
2571,2571,Salix gooddingii,1291526,1154.13007823
2572,2572,Salix gooddingii,1291527,1127.94478918
2573,2573,Salix gooddingii,1291528,1101.95401786
2574,2574,Salix gooddingii,1291529,1076.17185778
2575,2575,Salix gooddingii,1291530,1050.61366707
2576,2576,Salix gooddingii,1291531,1025.296195
2577,2577,Salix gooddingii,1291532,1000.23772049
2578,2578,Salix gooddingii,1291533,975.458203844
2579,2579,Salix gooddingii,1291534,950.9794516610001
2580,2580,Salix gooddingii,1291535,926.825295016
2581,2581,Salix gooddingii,1291536,903.021781271
2582,2582,Salix gooddingii,1291537,879.597378056
2583,2583,Salix gooddingii,1291538,856.583187719
2584,2584,Salix gooddingii,1291539,834.013169833
2585,2585,Salix gooddingii,1291540,811.924366848
2586,2586,Salix gooddingii,1291541,790.357126546
2587,2587,Salix gooddingii,1291542,769.355312881
2588,2588,Salix gooddingii,1291543,748.966492897
2589,2589,Salix gooddingii,1291544,729.242084278
2590,2590,Salix gooddingii,1291545,710.237444425
2591,2591,Salix gooddingii,1291546,692.011876692
2592,2592,Salix gooddingii,1291547,674.6285255480001
2593,2593,Salix gooddingii,1291548,658.15412896
2594,2594,Salix gooddingii,1291549,642.658593253
2595,2595,Salix gooddingii,1291550,628.214356317
2596,2596,Salix gooddingii,1291551,614.895509392
2597,2597,Salix gooddingii,1291552,602.776656385
2598,2598,Salix gooddingii,1291633,1491.1311444
2599,2599,Salix gooddingii,1291634,1463.61756608
2600,2600,Salix gooddingii,1291635,1436.2035614
2601,2601,Salix gooddingii,1291636,1408.89494278
2602,2602,Salix gooddingii,1291637,1381.69795894
2603,2603,Salix gooddingii,1291638,1354.6193339000001
2604,2604,Salix gooddingii,1291639,1327.65347417
2605,2605,Salix gooddingii,1291640,1300.81011582
2606,2606,Salix gooddingii,1291641,1274.10759651
2607,2607,Salix gooddingii,1291642,1247.5549597000002
2608,2608,Salix gooddingii,1291643,1221.16198247
2609,2609,Salix gooddingii,1291644,1194.93924426
2610,2610,Salix gooddingii,1291645,1168.89820236
2611,2611,Salix gooddingii,1291646,1143.05127507
2612,2612,Salix gooddingii,1291647,1117.41193276
2613,2613,Salix gooddingii,1291648,1091.99479737
2614,2614,Salix gooddingii,1291649,1066.8157514
2615,2615,Salix gooddingii,1291650,1041.89205654
2616,2616,Salix gooddingii,1291651,1017.24248214
2617,2617,Salix gooddingii,1291652,992.8874444989999
2618,2618,Salix gooddingii,1291653,968.849156205
2619,2619,Salix gooddingii,1291654,945.1517854189999
2620,2620,Salix gooddingii,1291655,921.821624528
2621,2621,Salix gooddingii,1291656,898.88726628
2622,2622,Salix gooddingii,1291657,876.3797849560001
2623,2623,Salix gooddingii,1291658,854.332919565
2624,2624,Salix gooddingii,1291659,832.783253602
2625,2625,Salix gooddingii,1291660,811.770384703
2626,2626,Salix gooddingii,1291661,791.33707575
2627,2627,Salix gooddingii,1291662,771.529375643
2628,2628,Salix gooddingii,1291663,752.396695554
2629,2629,Salix gooddingii,1291664,733.9918238380001
2630,2630,Salix gooddingii,1291665,716.3708588989999
2631,2631,Salix gooddingii,1291666,699.593037044
2632,2632,Salix gooddingii,1291667,683.720430779
2633,2633,Salix gooddingii,1291668,668.817491907
2634,2634,Salix gooddingii,1291669,654.950416047
2635,2635,Salix gooddingii,1291670,642.1863105580001
2636,2636,Salix gooddingii,1291671,630.592156215
2637,2637,Salix gooddingii,1291752,1530.62079098
2638,2638,Salix gooddingii,1291753,1503.23128486
2639,2639,Salix gooddingii,1291754,1475.94328676
2640,2640,Salix gooddingii,1291755,1448.76253257
2641,2641,Salix gooddingii,1291756,1421.6951732999999
2642,2642,Salix gooddingii,1291757,1394.73441824
2643,2643,Salix gooddingii,1291758,1367.89155545
2644,2644,Salix gooddingii,1291759,1341.18250715
2645,2645,Salix gooddingii,1291760,1314.61542948
2646,2646,Salix gooddingii,1291761,1288.1991062999998
2647,2647,Salix gooddingii,1291762,1261.94300485
2648,2648,Salix gooddingii,1291763,1235.85733701
2649,2649,Salix gooddingii,1291764,1209.95312615
2650,2650,Salix gooddingii,1291765,1184.24227989
2651,2651,Salix gooddingii,1291766,1158.73766981
2652,2652,Salix gooddingii,1291767,1133.45321804
2653,2653,Salix gooddingii,1291768,1108.4039910999998
2654,2654,Salix gooddingii,1291769,1083.60630187
2655,2655,Salix gooddingii,1291770,1059.07781937
2656,2656,Salix gooddingii,1291771,1034.83768654
2657,2657,Salix gooddingii,1291772,1010.90664626
2658,2658,Salix gooddingii,1291773,987.3071748360001
2659,2659,Salix gooddingii,1291774,964.0636221130001
2660,2660,Salix gooddingii,1291775,941.2023573339999
2661,2661,Salix gooddingii,1291776,918.751918356
2662,2662,Salix gooddingii,1291777,896.74316138
2663,2663,Salix gooddingii,1291778,875.2094077730001
2664,2664,Salix gooddingii,1291779,854.1865823589999
2665,2665,Salix gooddingii,1291780,833.713336515
2666,2666,Salix gooddingii,1291781,813.831148002
2667,2667,Salix gooddingii,1291782,794.5843866339999
2668,2668,Salix gooddingii,1291783,776.020333163
2669,2669,Salix gooddingii,1291784,758.189136999
2670,2670,Salix gooddingii,1291785,741.143695569
2671,2671,Salix gooddingii,1291786,724.939437113
2672,2672,Salix gooddingii,1291787,709.633988382
2673,2673,Salix gooddingii,1291788,695.286708835
2674,2674,Salix gooddingii,1291789,681.958076045
2675,2675,Salix gooddingii,1291790,669.708912492
2676,2676,Salix gooddingii,1291875,1488.77157137
2677,2677,Salix gooddingii,1291876,1461.81546287
2678,2678,Salix gooddingii,1291877,1434.97305113
2679,2679,Salix gooddingii,1291878,1408.25809688
2680,2680,Salix gooddingii,1291879,1381.67799341
2681,2681,Salix gooddingii,1291880,1355.24067511
2682,2682,Salix gooddingii,1291881,1328.95466342
2683,2683,Salix gooddingii,1291882,1302.82911676
2684,2684,Salix gooddingii,1291883,1276.87388472
2685,2685,Salix gooddingii,1291884,1251.09956735
2686,2686,Salix gooddingii,1291885,1225.51757943
2687,2687,Salix gooddingii,1291886,1200.14021993
2688,2688,Salix gooddingii,1291887,1174.98074769
2689,2689,Salix gooddingii,1291888,1150.05346288
2690,2690,Salix gooddingii,1291889,1125.37379456
2691,2691,Salix gooddingii,1291890,1100.95839496
2692,2692,Salix gooddingii,1291891,1076.82523999
2693,2693,Salix gooddingii,1291892,1052.99373573
2694,2694,Salix gooddingii,1291893,1029.48483109
2695,2695,Salix gooddingii,1291894,1006.32113536
2696,2696,Salix gooddingii,1291895,983.527039528
2697,2697,Salix gooddingii,1291896,961.1288401930001
2698,2698,Salix gooddingii,1291897,939.154863418
2699,2699,Salix gooddingii,1291898,917.63558534
2700,2700,Salix gooddingii,1291899,896.603746063
2701,2701,Salix gooddingii,1291900,876.094451234
2702,2702,Salix gooddingii,1291901,856.145254897
2703,2703,Salix gooddingii,1291902,836.7962162069999
2704,2704,Salix gooddingii,1291903,818.0899201689999
2705,2705,Salix gooddingii,1291904,800.0714514860001
2706,2706,Salix gooddingii,1291905,782.788309483
2707,2707,Salix gooddingii,1291906,766.290250155
2708,2708,Salix gooddingii,1291907,750.629041193
2709,2709,Salix gooddingii,1291908,735.858116397
2710,2710,Salix gooddingii,1291909,722.0321166560001
2711,2711,Salix gooddingii,1291910,709.206308124
2712,2712,Salix gooddingii,1291911,697.435873375
2713,2713,Salix gooddingii,1292000,1422.28606034
2714,2714,Salix gooddingii,1292001,1395.97308265
2715,2715,Salix gooddingii,1292002,1369.81168687
2716,2716,Salix gooddingii,1292003,1343.81072604
2717,2717,Salix gooddingii,1292004,1317.9796954
2718,2718,Salix gooddingii,1292005,1292.32878459
2719,2719,Salix gooddingii,1292006,1266.86893459
2720,2720,Salix gooddingii,1292007,1241.6118989
2721,2721,Salix gooddingii,1292008,1216.5703093
2722,2722,Salix gooddingii,1292009,1191.75774696
2723,2723,Salix gooddingii,1292010,1167.18881826
2724,2724,Salix gooddingii,1292011,1142.87923574
2725,2725,Salix gooddingii,1292012,1118.84590424
2726,2726,Salix gooddingii,1292013,1095.10701188
2727,2727,Salix gooddingii,1292014,1071.6821252
2728,2728,Salix gooddingii,1292015,1048.59228847
2729,2729,Salix gooddingii,1292016,1025.86012569
2730,2730,Salix gooddingii,1292017,1003.50994389
2731,2731,Salix gooddingii,1292018,981.5678363960001
2732,2732,Salix gooddingii,1292019,960.061783158
2733,2733,Salix gooddingii,1292020,939.021744945
2734,2734,Salix gooddingii,1292021,918.4797479810001
2735,2735,Salix gooddingii,1292022,898.469953577
2736,2736,Salix gooddingii,1292023,879.0287068580001
2737,2737,Salix gooddingii,1292024,860.194557909
2738,2738,Salix gooddingii,1292025,842.0082466819999
2739,2739,Salix gooddingii,1292026,824.5126424010001
2740,2740,Salix gooddingii,1292027,807.7526276410001
2741,2741,Salix gooddingii,1292028,791.77491592
2742,2742,Salix gooddingii,1292029,776.6277921110001
2743,2743,Salix gooddingii,1292030,762.360765953
2744,2744,Salix gooddingii,1292031,749.024130105
2745,2745,Salix gooddingii,1292032,736.668417594
2746,2746,Salix gooddingii,1292125,1384.87935485
2747,2747,Salix gooddingii,1292126,1359.16667022
2748,2748,Salix gooddingii,1292127,1333.63310077
2749,2749,Salix gooddingii,1292128,1308.28913375
2750,2750,Salix gooddingii,1292129,1283.14600394
2751,2751,Salix gooddingii,1292130,1258.21575156
2752,2752,Salix gooddingii,1292131,1233.51128389
2753,2753,Salix gooddingii,1292132,1209.04644139
2754,2754,Salix gooddingii,1292133,1184.83606777
2755,2755,Salix gooddingii,1292134,1160.89608384
2756,2756,Salix gooddingii,1292135,1137.24356558
2757,2757,Salix gooddingii,1292136,1113.89682533
2758,2758,Salix gooddingii,1292137,1090.87549587
2759,2759,Salix gooddingii,1292138,1068.20061667
2760,2760,Salix gooddingii,1292139,1045.89472103
2761,2761,Salix gooddingii,1292140,1023.98192244
2762,2762,Salix gooddingii,1292141,1002.48799866
2763,2763,Salix gooddingii,1292142,981.440470677
2764,2764,Salix gooddingii,1292143,960.86867338
2765,2765,Salix gooddingii,1292144,940.8038145410001
2766,2766,Salix gooddingii,1292145,921.279017172
2767,2767,Salix gooddingii,1292146,902.32933981
2768,2768,Salix gooddingii,1292147,883.991768886
2769,2769,Salix gooddingii,1292148,866.305175722
2770,2770,Salix gooddingii,1292149,849.310230412
2771,2771,Salix gooddingii,1292150,833.0492647269999
2772,2772,Salix gooddingii,1292151,817.5660753010001
2773,2773,Salix gooddingii,1292152,802.905659142
2774,2774,Salix gooddingii,1292153,789.1138748410001
2775,2775,Salix gooddingii,1292154,776.237024035
2776,2776,Salix gooddingii,1292155,764.321350927
2777,2777,Salix gooddingii,1292252,1324.73666345
2778,2778,Salix gooddingii,1292253,1299.91170371
2779,2779,Salix gooddingii,1292254,1275.30923602
2780,2780,Salix gooddingii,1292255,1250.94238775
2781,2781,Salix gooddingii,1292256,1226.8251984
2782,2782,Salix gooddingii,1292257,1202.9726836
2783,2783,Salix gooddingii,1292258,1179.40090193
2784,2784,Salix gooddingii,1292259,1156.12702479
2785,2785,Salix gooddingii,1292260,1133.16940811
2786,2786,Salix gooddingii,1292261,1110.54766556
2787,2787,Salix gooddingii,1292262,1088.28274242
2788,2788,Salix gooddingii,1292263,1066.39698869
2789,2789,Salix gooddingii,1292264,1044.91422973
2790,2790,Salix gooddingii,1292265,1023.85983291
2791,2791,Salix gooddingii,1292266,1003.26076744
2792,2792,Salix gooddingii,1292267,983.1456542560001
2793,2793,Salix gooddingii,1292268,963.544803034
2794,2794,Salix gooddingii,1292269,944.4902315439999
2795,2795,Salix gooddingii,1292270,926.015662655
2796,2796,Salix gooddingii,1292271,908.156493925
2797,2797,Salix gooddingii,1292272,890.949733421
2798,2798,Salix gooddingii,1292273,874.433895433
2799,2799,Salix gooddingii,1292274,858.648849916
2800,2800,Salix gooddingii,1292275,843.635618903
2801,2801,Salix gooddingii,1292276,829.436114166
2802,2802,Salix gooddingii,1292277,816.092811797
2803,2803,Salix gooddingii,1292278,803.648360592
2804,2804,Salix gooddingii,1292380,1268.84342118
2805,2805,Salix gooddingii,1292381,1245.07302494
2806,2806,Salix gooddingii,1292382,1221.57686925
2807,2807,Salix gooddingii,1292383,1198.37108505
2808,2808,Salix gooddingii,1292384,1175.47286972
2809,2809,Salix gooddingii,1292385,1152.90054969
2810,2810,Salix gooddingii,1292386,1130.67364322
2811,2811,Salix gooddingii,1292387,1108.81292265
2812,2812,Salix gooddingii,1292388,1087.3404745
2813,2813,Salix gooddingii,1292389,1066.27975573
2814,2814,Salix gooddingii,1292390,1045.65564477
2815,2815,Salix gooddingii,1292391,1025.49448437
2816,2816,Salix gooddingii,1292392,1005.82411359
2817,2817,Salix gooddingii,1292393,986.67388607
2818,2818,Salix gooddingii,1292394,968.074670405
2819,2819,Salix gooddingii,1292395,950.058828431
2820,2820,Salix gooddingii,1292396,932.6601671860001
2821,2821,Salix gooddingii,1292397,915.913859203
2822,2822,Salix gooddingii,1292398,899.8563260210001
2823,2823,Salix gooddingii,1292399,884.5250801760001
2824,2824,Salix gooddingii,1292400,869.9585205510001
2825,2825,Salix gooddingii,1292401,856.1956770969999
2826,2826,Salix gooddingii,1292402,843.275902338
2827,2827,Salix gooddingii,1292403,831.238508179
2828,2828,Salix gooddingii,1292509,1217.78488555
2829,2829,Salix gooddingii,1292510,1195.25864876
2830,2830,Salix gooddingii,1292511,1173.06711124
2831,2831,Salix gooddingii,1292512,1151.22962848
2832,2832,Salix gooddingii,1292513,1129.76673143
2833,2833,Salix gooddingii,1292514,1108.70017475
2834,2834,Salix gooddingii,1292515,1088.05298009
2835,2835,Salix gooddingii,1292516,1067.84947322
2836,2836,Salix gooddingii,1292517,1048.11531211
2837,2837,Salix gooddingii,1292518,1028.87750363
2838,2838,Salix gooddingii,1292519,1010.16440615
2839,2839,Salix gooddingii,1292520,992.00571444
2840,2840,Salix gooddingii,1292521,974.432423251
2841,2841,Salix gooddingii,1292522,957.476766015
2842,2842,Salix gooddingii,1292523,941.1721242589999
2843,2843,Salix gooddingii,1292524,925.552903665
2844,2844,Salix gooddingii,1292525,910.6543732189999
2845,2845,Salix gooddingii,1292526,896.5124636510001
2846,2846,Salix gooddingii,1292527,883.163522504
2847,2847,Salix gooddingii,1292528,870.64402454
2848,2848,Salix gooddingii,1292641,1130.45249678
2849,2849,Salix gooddingii,1292642,1110.20991595
2850,2850,Salix gooddingii,1292643,1090.41701539
2851,2851,Salix gooddingii,1292644,1071.09872443
2852,2852,Salix gooddingii,1292645,1052.28118271
2853,2853,Salix gooddingii,1292646,1033.99172988
2854,2854,Salix gooddingii,1292647,1016.25887818
2855,2855,Salix gooddingii,1292648,999.1122647039999
2856,2856,Salix gooddingii,1292649,982.5825804780001
2857,2857,Salix gooddingii,1292650,966.701472784
2858,2858,Salix gooddingii,1292651,951.501417488
2859,2859,Salix gooddingii,1292652,937.0155588160001
2860,2860,Salix gooddingii,1292653,923.277513797
2861,2861,Salix gooddingii,1292654,910.3211397539999
2862,2862,Salix gooddingii,1292773,1076.0122943
