Landcover_Class,EVT_Nick,EVT_Name,SOC,total_mass,tot_Mass,N2O_emissions,CH4_emissions,gridcode01
Forest,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,27.47,242.72,121.36,0,0,1098
Forest,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,20.1,242.72,121.36,0,0,1488
Forest,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,15.07,242.72,121.36,0,0,1445
Forest,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,21.12,215.96,107.98,0,0,3824
Forest,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,15.07,215.96,107.98,0,0,3720
Forest,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,21.12,274.86,137.43,0,0,3427
Forest,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,15.07,274.86,137.43,0,0,3701
Forest,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,21.12,156.89,78.44,0,0,3907
Forest,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,21.12,312.37,156.18,0,0,3501
Forest,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,15.07,312.37,156.18,0,0,3725
Forest,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,21.12,355.27,177.63,0,0,3821
Forest,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,15.07,570.55,285.27,0,0,1527
Forest,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,15.07,173.47,86.73,0,0,3814
Forest,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,21.12,173.47,86.73,0,0,3856
Forest,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,15.07,195.56,97.78,0,0,3718
Forest,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,21.12,195.56,97.78,0,0,3855
Forest,Mediterranean California Lower Montane Black Oak-Conifer Forest and Woodland,Mediterranean California Lower Montane Black Oak-Conifer Forest and Woodland,15.07,287.92,143.96,0,0,1271
Forest,Mediterranean California Mesic Mixed Conifer Forest and Woodland,Mediterranean California Mesic Mixed Conifer Forest and Woodland,15.07,276.97,138.48,0,0,1487
Forest,Mediterranean California Mesic Mixed Conifer Forest and Woodland,Mediterranean California Mesic Mixed Conifer Forest and Woodland,20.1,276.97,138.48,0,0,1465
Forest,Mediterranean California Mesic Serpentine Woodland and Chaparral,Mediterranean California Mesic Serpentine Woodland and Chaparral,15.07,145.18,72.59,0,0,3871
Forest,Mediterranean California Mesic Serpentine Woodland and Chaparral,Mediterranean California Mesic Serpentine Woodland and Chaparral,15.07,222.42,111.21,0,0,1308
Forest,Mediterranean California Mesic Serpentine Woodland and Chaparral,Mediterranean California Mesic Serpentine Woodland and Chaparral,21.12,222.42,111.21,0,0,953
Forest,Mediterranean California Mesic Serpentine Woodland and Chaparral,Mediterranean California Mesic Serpentine Woodland and Chaparral,15.07,222.42,111.21,0,0,3825
Forest,Mediterranean California Mesic Serpentine Woodland and Chaparral,Mediterranean California Mesic Serpentine Woodland and Chaparral,20.1,246.67,123.33,0,0,1024
Forest,Mediterranean California Mesic Serpentine Woodland and Chaparral,Mediterranean California Mesic Serpentine Woodland and Chaparral,15.07,246.67,123.33,0,0,1319
Forest,Mediterranean California Mesic Serpentine Woodland and Chaparral,Mediterranean California Mesic Serpentine Woodland and Chaparral,15.07,246.67,123.33,0,0,3697
Forest,Mediterranean California Mesic Serpentine Woodland and Chaparral,Mediterranean California Mesic Serpentine Woodland and Chaparral,21.12,246.67,123.33,0,0,3413
Forest,Mediterranean California Mesic Serpentine Woodland and Chaparral,Mediterranean California Mesic Serpentine Woodland and Chaparral,15.07,202.13,101.06,0,0,1261
Forest,Mediterranean California Mesic Serpentine Woodland and Chaparral,Mediterranean California Mesic Serpentine Woodland and Chaparral,15.07,202.13,101.06,0,0,3874
Forest,Mediterranean California Mesic Serpentine Woodland and Chaparral,Mediterranean California Mesic Serpentine Woodland and Chaparral,21.12,154.03,77.01,0,0,3794
Forest,Mediterranean California Mesic Serpentine Woodland and Chaparral,Mediterranean California Mesic Serpentine Woodland and Chaparral,15.07,154.03,77.01,0,0,3698
Forest,Mediterranean California Mesic Serpentine Woodland and Chaparral,Mediterranean California Mesic Serpentine Woodland and Chaparral,21.12,274.88,137.44,0,0,3284
Forest,Mediterranean California Mesic Serpentine Woodland and Chaparral,Mediterranean California Mesic Serpentine Woodland and Chaparral,15.07,274.88,137.44,0,0,3696
Forest,Mediterranean California Mesic Serpentine Woodland and Chaparral,Mediterranean California Mesic Serpentine Woodland and Chaparral,21.12,307.04,153.52,0,0,3381
Forest,Mediterranean California Mesic Serpentine Woodland and Chaparral,Mediterranean California Mesic Serpentine Woodland and Chaparral,15.07,307.04,153.52,0,0,3818
Forest,Mediterranean California Mesic Serpentine Woodland and Chaparral,Mediterranean California Mesic Serpentine Woodland and Chaparral,15.07,166.97,83.48,0,0,3724
Forest,Mediterranean California Mesic Serpentine Woodland and Chaparral,Mediterranean California Mesic Serpentine Woodland and Chaparral,21.12,166.97,83.48,0,0,3428
Forest,Mediterranean California Mesic Serpentine Woodland and Chaparral,Mediterranean California Mesic Serpentine Woodland and Chaparral,15.07,502.79,251.39,0,0,3865
Forest,Mediterranean California Mesic Serpentine Woodland and Chaparral,Mediterranean California Mesic Serpentine Woodland and Chaparral,21.12,502.79,251.39,0,0,3872
Forest,Mediterranean California Mesic Serpentine Woodland and Chaparral,Mediterranean California Mesic Serpentine Woodland and Chaparral,15.07,343.18,171.59,0,0,3866
Forest,Mediterranean California Mesic Serpentine Woodland and Chaparral,Mediterranean California Mesic Serpentine Woodland and Chaparral,21.12,343.18,171.59,0,0,3415
Forest,Mediterranean California Mesic Serpentine Woodland and Chaparral,Mediterranean California Mesic Serpentine Woodland and Chaparral,21.12,604.09,302.04,0,0,3798
Forest,Mediterranean California Mesic Serpentine Woodland and Chaparral,Mediterranean California Mesic Serpentine Woodland and Chaparral,15.07,604.09,302.04,0,0,3867
Forest,Mediterranean California Mesic Serpentine Woodland and Chaparral,Mediterranean California Mesic Serpentine Woodland and Chaparral,21.12,458.15,229.07,0,0,3853
Forest,Mediterranean California Mesic Serpentine Woodland and Chaparral,Mediterranean California Mesic Serpentine Woodland and Chaparral,21.12,184,92,0,0,3433
Forest,Mediterranean California Mesic Serpentine Woodland and Chaparral,Mediterranean California Mesic Serpentine Woodland and Chaparral,21.12,551.43,275.71,0,0,3441
Forest,Mediterranean California Mesic Serpentine Woodland and Chaparral,Mediterranean California Mesic Serpentine Woodland and Chaparral,15.07,551.43,275.71,0,0,3838
Forest,Mediterranean California Mixed Oak Woodland,Mediterranean California Mixed Oak Woodland,15.07,258.92,129.46,0,0,2227
Forest,Mediterranean California Mixed Oak Woodland,Mediterranean California Mixed Oak Woodland,21.12,258.92,129.46,0,0,3395
Forest,Mediterranean California Mixed Oak Woodland,Mediterranean California Mixed Oak Woodland,21.12,234.59,117.29,0,0,3405
Forest,Mediterranean California Mixed Oak Woodland,Mediterranean California Mixed Oak Woodland,15.07,286.66,143.33,0,0,2229
Forest,Mediterranean California Mixed Oak Woodland,Mediterranean California Mixed Oak Woodland,21.12,213.69,106.84,0,0,3890
Forest,Mediterranean California Mixed Oak Woodland,Mediterranean California Mixed Oak Woodland,21.12,179.45,89.72,0,0,3393
Forest,Mediterranean California Mixed Oak Woodland,Mediterranean California Mixed Oak Woodland,15.07,198.07,99.03,0,0,3452
Forest,Mediterranean California Mixed Oak Woodland,Mediterranean California Mixed Oak Woodland,21.12,198.07,99.03,0,0,3416
Forest,Mediterranean California Mixed Oak Woodland,Mediterranean California Mixed Oak Woodland,21.12,164.39,82.19,0,0,3862
Shrubland,Mojave Mid-Elevation Mixed Desert Scrub,Mojave Mid-Elevation Mixed Desert Scrub,20.1,3.46,1.73,0,0,3677
Shrubland,Mojave Mid-Elevation Mixed Desert Scrub,Mojave Mid-Elevation Mixed Desert Scrub,15.07,3.46,1.73,0,0,3700
Shrubland,Mojave Mid-Elevation Mixed Desert Scrub,Mojave Mid-Elevation Mixed Desert Scrub,27.47,3.46,1.73,0,0,3926
Shrubland,Mojave Mid-Elevation Mixed Desert Scrub,Mojave Mid-Elevation Mixed Desert Scrub,21.12,3.46,1.73,0,0,3342
Shrubland,Mojave Mid-Elevation Mixed Desert Scrub,Mojave Mid-Elevation Mixed Desert Scrub,20.1,3.46,1.73,0,0,3327
Shrubland,Mojave Mid-Elevation Mixed Desert Scrub,Mojave Mid-Elevation Mixed Desert Scrub,15.07,3.46,1.73,0,0,3287
Shrubland,Mojave Mid-Elevation Mixed Desert Scrub,Mojave Mid-Elevation Mixed Desert Scrub,21.12,3.46,1.73,0,0,3278
Shrubland,Mojave Mid-Elevation Mixed Desert Scrub,Mojave Mid-Elevation Mixed Desert Scrub,21.12,3.46,1.73,0,0,3361
Shrubland,Mojave Mid-Elevation Mixed Desert Scrub,Mojave Mid-Elevation Mixed Desert Scrub,15.07,3.46,1.73,0,0,3447
Shrubland,Mojave Mid-Elevation Mixed Desert Scrub,Mojave Mid-Elevation Mixed Desert Scrub,20.1,3.46,1.73,0,0,3643
Shrubland,Mojave Mid-Elevation Mixed Desert Scrub,Mojave Mid-Elevation Mixed Desert Scrub,15.07,3.46,1.73,0,0,3723
Shrubland,Mojave Mid-Elevation Mixed Desert Scrub,Mojave Mid-Elevation Mixed Desert Scrub,21.12,3.46,1.73,0,0,3459
Shrubland,Mojave Mid-Elevation Mixed Desert Scrub,Mojave Mid-Elevation Mixed Desert Scrub,21.12,3.46,1.73,0,0,3457
Shrubland,Mojave Mid-Elevation Mixed Desert Scrub,Mojave Mid-Elevation Mixed Desert Scrub,15.07,3.46,1.73,0,0,3641
Shrubland,Mojave Mid-Elevation Mixed Desert Scrub,Mojave Mid-Elevation Mixed Desert Scrub,21.12,6.37,3.18,0,0,3906
Shrubland,Mojave Mid-Elevation Mixed Desert Scrub,Mojave Mid-Elevation Mixed Desert Scrub,21.12,6.37,3.18,0,0,3463
Shrubland,Mojave Mid-Elevation Mixed Desert Scrub,Mojave Mid-Elevation Mixed Desert Scrub,15.07,6.37,3.18,0,0,3815
Shrubland,Mojave Mid-Elevation Mixed Desert Scrub,Mojave Mid-Elevation Mixed Desert Scrub,21.12,6.37,3.18,0,0,3905
Shrubland,Mojave Mid-Elevation Mixed Desert Scrub,Mojave Mid-Elevation Mixed Desert Scrub,15.07,6.37,3.18,0,0,3645
Shrubland,Mojave Mid-Elevation Mixed Desert Scrub,Mojave Mid-Elevation Mixed Desert Scrub,21.12,3.46,1.73,0,0,3586
Shrubland,Mojave Mid-Elevation Mixed Desert Scrub,Mojave Mid-Elevation Mixed Desert Scrub,20.1,3.46,1.73,0,0,3350
Shrubland,Mojave Mid-Elevation Mixed Desert Scrub,Mojave Mid-Elevation Mixed Desert Scrub,21.12,3.46,1.73,0,0,3291
Shrubland,Mojave Mid-Elevation Mixed Desert Scrub,Mojave Mid-Elevation Mixed Desert Scrub,15.07,3.46,1.73,0,0,3295
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,81.41,0,0,1660
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,81.41,0,0,1318
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,81.41,0,0,1788
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,27.47,162.83,81.41,0,0,1148
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,81.41,0,0,2133
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,20.1,162.83,81.41,0,0,1532
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,81.41,0,0,955
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,81.41,0,0,1805
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,27.47,162.83,81.41,0,0,1062
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,81.41,0,0,14
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,20.1,162.83,81.41,0,0,4
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,81.41,0,0,31
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,81.41,0,0,179
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,81.41,0,0,1755
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,27.47,162.83,81.41,0,0,1019
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,20.1,162.83,81.41,0,0,605
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,81.41,0,0,110
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,81.41,0,0,900
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,81.41,0,0,1489
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,27.47,162.83,81.41,0,0,1033
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,81.41,0,0,988
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,20.1,162.83,81.41,0,0,451
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,81.41,0,0,130
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,15.07,70.65,35.32,0,0,1012
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,81.41,0,0,300
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,81.41,0,0,1564
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,81.41,0,0,908
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,20.1,162.83,81.41,0,0,171
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,27.47,162.83,81.41,0,0,2168
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,81.41,0,0,722
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,81.41,0,0,1249
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,20.1,162.83,81.41,0,0,1586
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,81.41,0,0,3728
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,21.12,70.65,35.32,0,0,3924
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,15.07,70.65,35.32,0,0,1028
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,15.07,70.65,35.32,0,0,909
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,21.12,70.65,35.32,0,0,23
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,15.07,70.65,35.32,0,0,879
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,81.41,0,0,1736
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,81.41,0,0,663
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,27.47,162.83,81.41,0,0,2361
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,81.41,0,0,1355
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,20.1,162.83,81.41,0,0,902
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,81.41,0,0,868
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,21.12,70.65,35.32,0,0,3909
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,81.41,0,0,1796
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,81.41,0,0,326
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,20.1,162.83,81.41,0,0,600
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,81.41,0,0,2801
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,21.12,70.65,35.32,0,0,3915
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,81.41,0,0,3672
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,81.41,0,0,3711
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,15.07,70.65,35.32,0,0,3868
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,15.07,70.65,35.32,0,0,3881
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,27.47,162.83,81.41,0,0,1522
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,20.1,162.83,81.41,0,0,928
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,81.41,0,0,1589
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,81.41,0,0,1161
Shrubland,Northern and Central California Dry-Mesic Chaparral,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,81.41,0,0,288
