,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,accesstype,unitname,AGNCY_NAME,pointid,near_cpad
6646,6646,6646,6646,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764313,5339.91066072
6647,6647,6647,6647,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764314,5360.91433641
6648,6648,6648,6648,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764315,5382.00326833
6649,6649,6649,6649,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764316,5403.17645821
6650,6650,6650,6650,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764317,5424.43291934
6651,6651,6651,6651,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764318,5445.77167666
6652,6652,6652,6652,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764319,5467.19176658
6653,6653,6653,6653,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764320,5488.69223681
6654,6654,6654,6654,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764321,5510.27214649
6655,6655,6655,6655,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764322,5531.93056595
6656,6656,6656,6656,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764323,5553.66657663
6657,6657,6657,6657,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764324,5575.47927109
6658,6658,6658,6658,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764325,5597.36775284
6659,6659,6659,6659,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764326,5619.33113621
6660,6660,6660,6660,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764327,5641.368546399999
6661,6661,6661,6661,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764328,5663.47911928
6662,6662,6662,6662,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764329,5685.66200124
6663,6663,6663,6663,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764330,5707.91634928
6664,6664,6664,6664,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764331,5730.24133074
6665,6665,6665,6665,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764332,5752.63612324
6666,6666,6666,6666,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764402,4565.14658976
6667,6667,6667,6667,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764403,4582.45944203
6668,6668,6668,6668,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764404,4599.90279135
6669,6669,6669,6669,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764405,4617.47515878
6670,6670,6670,6670,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764406,4635.17507694
6671,6671,6671,6671,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764407,4653.00109025
6672,6672,6672,6672,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764408,4670.95175505
6673,6673,6673,6673,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764409,4689.02563971
6674,6674,6674,6674,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764410,4707.22132493
6675,6675,6675,6675,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764411,4725.53740372
6676,6676,6676,6676,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764412,4743.97248157
6677,6677,6677,6677,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764413,4762.52517661
6678,6678,6678,6678,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764414,4781.19411967
6679,6679,6679,6679,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764415,4799.97795431
6680,6680,6680,6680,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764416,4818.87533703
6681,6681,6681,6681,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764417,4837.88493724
6682,6682,6682,6682,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764418,4857.00543729
6683,6683,6683,6683,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764419,4876.23553265
6684,6684,6684,6684,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764420,4895.57393183
6685,6685,6685,6685,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764421,4915.01935641
6686,6686,6686,6686,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764422,4934.57054118
6687,6687,6687,6687,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764423,4954.19586382
6688,6688,6688,6688,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764424,4973.82407652
6689,6689,6689,6689,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764425,4993.45228923
6690,6690,6690,6690,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764426,5013.08068242
6691,6691,6691,6691,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764427,5032.76609693
6692,6692,6692,6692,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764428,5052.55294325
6693,6693,6693,6693,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764429,5072.44003439
6694,6694,6694,6694,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764430,5092.42619587
6695,6695,6695,6695,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764431,5112.51026584
6696,6696,6696,6696,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764432,5132.69109498
6697,6697,6697,6697,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764433,5152.96754641
6698,6698,6698,6698,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764434,5173.33849582
6699,6699,6699,6699,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764435,5193.80283131
6700,6700,6700,6700,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764436,5214.35945331
6701,6701,6701,6701,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764437,5235.00727472
6702,6702,6702,6702,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764438,5255.74522066
6703,6703,6703,6703,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764439,5276.57222848
6704,6704,6704,6704,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764440,5297.48724778
6705,6705,6705,6705,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764441,5318.48924024
6706,6706,6706,6706,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764442,5339.57717955
6707,6707,6707,6707,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764443,5360.75005147
6708,6708,6708,6708,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764444,5382.00685363
6709,6709,6709,6709,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764445,5403.34659543
6710,6710,6710,6710,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764446,5424.76829813
6711,6711,6711,6711,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764447,5446.27099459
6712,6712,6712,6712,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764448,5467.85372924
6713,6713,6713,6713,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764449,5489.51555808
6714,6714,6714,6714,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764450,5511.25554847
6715,6715,6715,6715,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764451,5533.07277906
6716,6716,6716,6716,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764452,5554.9663398
6717,6717,6717,6717,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764453,5576.93533175
6718,6718,6718,6718,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764454,5598.97886693
6719,6719,6719,6719,Open Access,George J. Hatfield State Recreation Area,California Department of Parks and Recreation,764455,5621.09606842
