pointid,gridcode01,gridcode14
46562,89,100
46563,89,100
46564,89,100
46565,35,51
46566,35,51
46567,35,51
46568,35,51
46569,87,98
46570,89,100
46571,89,100
46572,87,98
46573,35,51
46574,89,100
46575,89,100
46576,2,2
46577,2,2
46578,2,2
46579,2,2
46580,2,2
46581,2,2
46582,2,2
46583,2,2
46584,2,2
46585,2,2
46586,2,2
46587,2,2
46588,2,2
46589,2,2
46590,15,7
46591,15,7
46592,2,2
46593,2,2
46594,2,2
46595,2,2
46596,2,2
46597,2,2
46598,2,2
46599,26,25
46600,26,25
46601,26,25
46602,26,25
46603,2,2
46604,26,25
46605,2,2
46606,29,29
46607,26,25
46608,26,25
46609,26,25
46610,26,25
46611,26,25
46612,29,29
46613,26,25
46614,26,25
46615,26,25
46616,26,25
46617,26,25
46618,2,2
46619,2,2
46620,2,2
46621,2,2
46622,15,7
46623,2,2
46624,2,2
46625,15,7
46626,2,2
46627,15,7
46628,15,7
46629,2,2
46630,2,2
46631,2,2
46632,2,2
46633,2,2
46634,2,2
46635,2,2
46636,2,2
46637,2,2
46638,2,2
46639,2,2
46640,2,2
46641,8,6
46642,66,74
46643,64,72
46644,66,74
46645,66,74
46646,89,100
46647,2,2
46648,2,2
46649,101,120
46650,92,105
46651,89,100
46652,89,100
46653,89,100
46654,35,51
46655,35,51
46656,89,100
46657,35,51
46658,35,51
46659,35,51
46660,92,105
46661,89,100
46662,89,100
46663,89,100
46664,89,100
46665,89,100
46666,89,100
46667,15,7
46668,89,100
46669,89,100
46670,89,100
46671,89,100
46672,2,2
46673,114,144
46674,114,144
46675,89,100
46676,89,100
46677,15,7
46678,15,7
46679,15,7
46680,89,100
46681,89,100
46682,15,7
46683,89,100
46684,89,100
46685,89,100
46686,89,100
46687,89,100
46688,89,100
46689,89,100
46690,89,100
46691,89,100
46692,89,100
46693,92,105
46694,35,51
46695,89,100
46696,35,51
46697,89,100
46698,89,100
46699,89,100
46700,89,100
46701,89,100
46702,89,100
46703,35,51
46704,2,2
46705,35,51
46706,2,2
46707,2,2
46708,2,2
46709,2,2
46710,2,2
46711,2,2
46712,2,2
46713,2,2
46714,2,2
46715,2,2
46716,2,2
46717,2,2
46718,2,2
46719,15,7
46720,2,2
46721,2,2
46722,2,2
46723,2,2
46724,2,2
46725,2,2
46726,2,2
46727,26,25
46728,26,25
46729,2,2
46730,2,2
46731,2,2
46732,12,8
46733,2,2
46734,2,2
46735,26,25
46736,26,33
46737,40,45
46738,40,45
46739,26,25
46740,26,25
46741,26,25
46742,26,25
46743,29,29
46744,26,25
46745,2,2
46746,2,2
46747,2,2
46748,2,2
46749,2,2
46750,15,7
46751,15,7
46752,2,2
46753,15,7
46754,15,7
46755,12,8
46756,12,8
46757,2,2
46758,2,2
46759,2,2
46760,2,2
46761,2,2
46762,2,2
46763,2,2
46764,2,2
46765,2,2
46766,2,2
46767,2,2
46768,2,2
46769,15,7
46770,8,6
46771,64,72
46772,64,72
46773,64,72
46774,89,100
46775,2,2
46776,2,2
46777,2,2
46778,101,120
46779,92,105
46780,87,98
46781,89,100
46782,89,100
46783,89,100
46784,89,100
46785,35,51
46786,35,51
46787,125,179
46788,89,100
46789,89,100
46790,89,100
46791,89,100
46792,89,100
46793,89,100
46794,89,100
46795,89,100
46796,2,2
46797,15,7
46798,89,100
46799,89,100
46800,2,2
46801,13,10
46802,13,10
46803,89,100
46804,89,100
46805,89,100
46806,15,7
46807,89,100
46808,89,100
46809,89,100
46810,15,7
46811,89,100
46812,89,100
46813,89,100
46814,92,105
46815,15,7
46816,89,100
46817,89,100
46818,89,100
46819,89,100
46820,92,105
46821,92,105
46822,92,105
46823,89,100
46824,89,100
46825,89,100
46826,89,100
46827,89,100
46828,89,100
46829,89,100
46830,89,100
46831,89,100
46832,35,51
46833,35,51
46834,2,2
46835,2,2
46836,2,2
46837,2,2
46838,2,2
46839,2,2
46840,2,2
46841,2,2
46842,2,2
46843,2,2
46844,2,2
46845,2,2
46846,2,2
46847,2,2
46848,2,2
46849,2,2
46850,2,2
46851,2,2
46852,2,2
46853,2,2
46854,2,2
46855,2,2
46856,2,2
46857,2,2
46858,2,2
46859,2,2
46860,2,2
46861,2,2
46862,2,2
46863,26,25
46864,26,25
46865,26,33
46866,26,25
46867,29,29
46868,27,27
46869,46,53
46870,27,27
46871,29,29
46872,26,25
46873,2,2
46874,15,7
46875,8,6
46876,2,2
46877,2,2
46878,2,2
46879,15,7
46880,15,7
46881,2,2
46882,2,2
46883,15,7
46884,2,2
46885,2,2
46886,2,2
46887,2,2
46888,2,2
46889,12,8
46890,2,2
46891,2,2
46892,2,2
46893,2,2
46894,2,2
46895,2,2
46896,12,8
46897,2,2
46898,15,7
46899,8,6
46900,64,72
46901,64,72
46902,89,100
46903,89,100
46904,89,100
46905,2,2
46906,92,105
46907,92,105
46908,87,98
46909,89,100
46910,89,100
46911,89,100
46912,164,246
46913,89,100
46914,92,105
46915,92,105
46916,35,51
46917,89,100
46918,92,105
46919,89,100
46920,89,100
46921,89,100
46922,89,100
46923,89,100
46924,15,7
46925,89,100
46926,89,100
46927,89,100
46928,114,144
46929,15,7
46930,89,100
46931,89,100
46932,89,100
46933,13,10
46934,13,10
46935,15,7
46936,15,7
46937,15,7
46938,89,100
46939,15,7
46940,89,100
46941,89,100
46942,13,10
46943,89,100
46944,13,10
46945,89,100
46946,89,100
46947,89,100
46948,92,105
46949,89,100
46950,92,105
46951,92,105
46952,89,100
46953,89,100
46954,89,100
46955,89,100
46956,89,100
46957,89,100
46958,89,100
46959,89,100
46960,35,51
46961,35,51
46962,35,51
46963,26,25
46964,26,25
46965,26,25
46966,2,2
46967,2,2
46968,2,2
46969,2,2
46970,2,2
46971,2,2
46972,15,7
46973,15,7
46974,15,7
46975,2,2
46976,2,2
46977,2,2
46978,2,2
46979,2,2
46980,2,2
46981,2,2
46982,2,2
46983,2,2
46984,2,2
46985,2,2
46986,2,2
46987,15,7
46988,15,7
46989,15,7
46990,2,2
46991,2,2
46992,26,25
46993,27,27
46994,40,45
46995,29,29
46996,26,25
46997,2,2
46998,2,2
46999,2,2
47000,2,2
47001,2,2
47002,2,2
47003,2,2
47004,2,2
47005,2,2
47006,2,2
47007,15,7
47008,15,7
47009,15,7
47010,15,7
47011,2,2
47012,2,2
47013,2,2
47014,2,2
47015,2,2
47016,15,7
47017,2,2
47018,2,2
47019,2,2
47020,2,2
47021,2,2
47022,2,2
47023,2,2
47024,2,2
47025,15,7
47026,2,2
47027,15,7
47028,15,7
47029,8,6
47030,2,2
47031,89,100
47032,89,100
47033,100,119
47034,92,105
47035,24,22
47036,2,2
47037,89,100
47038,89,100
47039,89,100
47040,164,246
47041,89,100
47042,92,105
47043,35,51
47044,35,51
47045,35,51
47046,92,105
47047,89,100
47048,89,100
47049,89,100
47050,89,100
47051,89,100
47052,15,7
47053,89,100
47054,89,100
47055,89,100
47056,89,100
47057,89,100
47058,89,100
47059,89,100
47060,89,100
47061,114,144
47062,114,144
47063,15,7
47064,87,98
47065,92,105
47066,89,100
47067,15,7
47068,89,100
47069,77,231
47070,77,231
47071,13,10
47072,87,98
47073,89,100
47074,89,100
47075,89,100
47076,89,100
47077,89,100
47078,92,105
47079,89,100
47080,89,100
47081,15,7
47082,89,100
47083,92,105
47084,92,105
47085,92,105
47086,89,100
47087,92,105
47088,93,106
47089,93,106
47090,93,106
47091,26,25
47092,26,25
47093,26,25
47094,26,25
47095,26,25
47096,2,2
47097,2,2
47098,2,2
47099,2,2
47100,2,2
47101,2,2
47102,2,2
47103,15,7
47104,2,2
47105,2,2
47106,2,2
47107,2,2
47108,2,2
47109,2,2
47110,2,2
47111,2,2
47112,2,2
47113,2,2
47114,15,7
47115,15,7
47116,2,2
47117,15,7
47118,2,2
47119,26,25
47120,27,27
47121,46,53
47122,26,33
47123,34,215
47124,38,42
47125,46,53
47126,2,2
47127,2,2
47128,2,2
47129,2,2
47130,15,7
47131,2,2
47132,2,2
47133,2,2
47134,2,2
47135,15,7
47136,2,2
47137,15,7
47138,2,2
47139,2,2
47140,2,2
47141,2,2
47142,2,2
47143,2,2
47144,2,2
47145,37,41
47146,37,41
47147,2,2
47148,2,2
47149,2,2
47150,2,2
47151,2,2
47152,2,2
47153,15,7
47154,15,7
47155,2,2
47156,8,6
47157,8,6
47158,89,100
47159,89,100
47160,89,100
47161,92,105
47162,89,100
47163,2,2
47164,2,2
47165,89,100
47166,89,100
47167,89,100
47168,89,100
47169,89,100
47170,89,100
47171,35,51
47172,35,51
47173,92,105
47174,92,105
47175,89,100
47176,87,98
47177,89,100
47178,92,105
47179,89,100
47180,89,100
47181,89,100
47182,15,7
47183,89,100
47184,89,100
47185,89,100
47186,89,100
47187,89,100
47188,89,100
47189,89,100
47190,89,100
47191,89,100
47192,89,100
47193,89,100
47194,92,105
47195,89,100
47196,89,100
47197,89,100
47198,89,100
47199,15,7
47200,89,100
47201,89,100
47202,15,7
47203,89,100
47204,89,100
47205,89,100
47206,92,105
47207,92,105
47208,89,100
47209,89,100
47210,92,105
47211,101,120
47212,92,105
47213,92,105
47214,89,100
47215,89,100
47216,89,100
47217,114,144
47218,114,144
47219,89,100
47220,93,106
47221,2,2
47222,2,2
47223,2,2
47224,2,2
47225,2,2
47226,2,2
47227,2,2
47228,2,2
47229,2,2
47230,2,2
47231,2,2
47232,2,2
47233,2,2
47234,2,2
47235,2,2
47236,2,2
47237,2,2
47238,2,2
47239,2,2
47240,2,2
47241,2,2
47242,2,2
47243,2,2
47244,15,7
47245,2,2
47246,2,2
47247,26,25
47248,26,25
47249,46,53
47250,27,257
47251,26,25
47252,26,25
47253,29,29
47254,2,2
47255,2,2
47256,2,2
47257,2,2
47258,15,7
47259,2,2
47260,2,2
47261,2,2
47262,2,2
47263,15,7
47264,2,2
47265,2,2
47266,2,2
47267,2,2
47268,2,2
47269,2,2
47270,2,2
47271,2,2
47272,2,2
47273,2,2
47274,2,2
47275,2,2
47276,2,2
47277,2,2
47278,2,2
47279,2,2
47280,2,2
47281,15,7
47282,15,7
47283,15,7
47284,2,2
47285,8,6
47286,89,100
47287,89,100
47288,89,100
47289,92,105
47290,89,100
47291,89,100
47292,89,100
47293,89,100
47294,89,100
47295,89,100
47296,117,151
47297,89,100
47298,89,100
47299,88,99
47300,35,51
47301,87,98
47302,89,100
47303,148,221
47304,89,100
47305,15,7
47306,92,105
47307,92,105
47308,89,100
47309,13,10
47310,114,144
47311,89,100
47312,89,100
47313,89,100
47314,89,100
47315,89,100
47316,89,100
47317,89,100
47318,89,100
47319,15,7
47320,89,100
47321,89,26
47322,35,26
47323,35,26
47324,89,100
47325,89,100
47326,89,100
47327,89,100
47328,89,100
47329,89,100
47330,89,100
47331,89,100
47332,89,100
47333,89,100
47334,35,51
47335,92,105
47336,89,100
47337,89,100
47338,35,51
47339,35,51
47340,92,105
47341,92,105
47342,89,100
47343,89,100
47344,2,2
47345,114,144
47346,114,144
47347,114,144
47348,13,10
47349,15,7
47350,2,2
47351,2,2
47352,2,2
47353,2,2
47354,2,2
47355,2,2
47356,12,8
47357,2,2
47358,2,2
47359,2,2
47360,2,2
47361,2,2
47362,2,2
47363,2,2
47364,2,2
47365,2,2
47366,2,2
47367,2,2
47368,2,2
47369,2,2
47370,15,7
47371,15,7
47372,2,2
47373,2,2
47374,2,2
47375,26,25
47376,29,29
47377,26,25
47378,26,25
47379,27,27
47380,26,25
47381,2,2
47382,2,2
47383,2,2
47384,2,2
47385,2,2
47386,15,7
47387,2,2
47388,2,2
47389,2,2
47390,2,2
47391,2,2
47392,2,2
47393,2,2
47394,2,2
47395,2,2
47396,2,2
47397,15,7
47398,2,2
47399,2,2
47400,2,2
47401,2,2
47402,2,2
47403,15,7
47404,2,2
47405,2,2
47406,2,2
47407,2,2
47408,2,2
47409,2,2
47410,2,2
47411,2,2
47412,2,2
47413,2,2
47414,89,100
47415,89,100
47416,89,100
47417,92,105
47418,89,100
47419,89,100
47420,89,100
47421,117,151
47422,89,100
47423,89,100
47424,89,100
47425,89,100
47426,89,100
47427,89,100
47428,92,105
47429,92,105
47430,89,100
47431,89,100
47432,89,100
47433,89,100
47434,87,98
47435,87,98
47436,87,98
47437,89,100
47438,89,100
47439,89,100
47440,89,100
47441,89,100
47442,89,100
47443,89,100
47444,89,100
47445,89,100
47446,89,100
47447,89,100
47448,89,100
47449,89,100
47450,125,26
47451,89,100
47452,89,100
47453,89,100
47454,89,100
47455,89,100
47456,89,100
47457,89,100
47458,89,100
47459,89,100
47460,89,100
47461,89,100
47462,89,100
47463,92,105
47464,35,51
47465,35,51
47466,35,51
47467,92,105
47468,92,105
47469,92,105
47470,89,100
47471,15,7
47472,15,7
47473,15,7
47474,13,10
47475,13,10
47476,89,100
47477,89,100
47478,2,2
47479,15,7
47480,2,2
47481,2,2
47482,2,2
47483,2,2
47484,2,2
47485,2,2
47486,2,2
47487,2,2
47488,2,2
47489,2,2
47490,2,2
47491,2,2
47492,2,2
47493,2,2
47494,2,2
47495,2,2
47496,2,2
47497,15,7
47498,15,7
47499,15,7
47500,2,2
47501,2,2
47502,2,2
47503,26,25
47504,29,29
47505,26,25
47506,26,25
47507,26,25
47508,26,25
47509,2,2
47510,2,2
47511,2,2
47512,2,2
47513,2,2
47514,2,2
47515,13,10
47516,12,8
47517,2,2
47518,2,2
47519,2,2
47520,15,7
47521,15,7
47522,15,7
47523,15,7
47524,15,7
47525,2,2
47526,8,6
47527,2,2
47528,15,7
47529,8,6
47530,8,6
47531,15,7
47532,2,2
47533,2,2
47534,2,2
47535,2,2
47536,2,2
47537,2,2
47538,2,2
47539,2,2
47540,2,2
47541,2,2
47542,89,100
47543,92,105
47544,100,119
47545,87,98
47546,89,100
47547,89,100
47548,89,100
47549,89,100
47550,89,100
47551,89,100
47552,89,100
47553,89,100
47554,148,221
47555,89,100
47556,92,105
47557,89,100
47558,92,105
47559,89,100
47560,89,100
47561,15,7
47562,89,100
47563,89,100
47564,101,120
47565,15,7
47566,89,100
47567,89,100
47568,89,100
47569,89,100
47570,89,100
47571,15,7
47572,89,100
47573,89,100
47574,15,7
47575,2,2
47576,89,100
47577,89,100
47578,35,51
47579,35,51
47580,35,51
47581,89,100
47582,89,100
47583,89,100
47584,89,100
47585,125,179
47586,101,120
47587,89,100
47588,89,100
47589,89,100
47590,92,105
47591,92,105
47592,92,105
47593,35,51
47594,35,51
47595,92,105
47596,92,105
47597,92,105
47598,15,7
47599,89,100
47600,89,100
47601,15,7
47602,15,7
47603,89,100
47604,89,100
47605,89,100
47606,15,7
47607,15,7
47608,2,2
47609,2,2
47610,2,2
47611,2,2
47612,2,2
47613,2,2
47614,2,2
47615,2,2
47616,2,2
47617,2,2
47618,2,2
47619,2,2
47620,2,2
47621,2,2
47622,2,2
47623,2,2
47624,2,2
47625,15,7
47626,15,7
47627,15,7
47628,2,2
47629,2,2
47630,2,2
47631,29,29
47632,26,25
47633,26,25
47634,26,25
47635,29,29
47636,26,25
47637,26,25
47638,15,7
47639,15,7
47640,2,2
47641,15,7
47642,15,7
47643,15,7
47644,2,2
47645,2,2
47646,2,2
47647,2,2
47648,2,2
47649,2,2
47650,15,7
47651,2,2
47652,15,7
47653,2,2
47654,8,6
47655,2,2
47656,8,6
47657,8,6
47658,2,2
47659,2,2
47660,2,2
47661,2,2
47662,2,2
47663,2,2
47664,2,2
47665,2,2
47666,2,2
47667,15,7
47668,2,2
47669,2,2
47670,92,105
47671,92,105
47672,92,105
47673,2,2
47674,89,100
47675,89,100
47676,117,151
47677,89,100
47678,89,100
47679,89,100
47680,89,100
47681,87,98
47682,89,100
47683,89,100
47684,89,100
47685,89,100
47686,92,105
47687,92,105
47688,15,7
47689,89,100
47690,89,100
47691,89,100
47692,92,105
47693,13,10
47694,87,98
47695,89,100
47696,15,7
47697,89,100
47698,89,100
47699,89,100
47700,89,100
47701,89,100
47702,89,100
47703,89,100
47704,89,100
47705,89,100
47706,89,100
47707,35,51
47708,125,179
47709,89,100
47710,89,100
47711,35,51
47712,125,179
47713,92,105
47714,92,105
47715,87,98
47716,89,100
47717,92,105
47718,92,105
47719,92,105
47720,35,51
47721,35,51
47722,35,51
47723,35,51
47724,89,100
47725,89,100
47726,15,7
47727,15,7
47728,89,100
47729,89,100
47730,77,231
47731,15,7
47732,89,100
47733,89,100
47734,89,100
47735,13,10
47736,15,7
47737,2,2
47738,2,2
47739,2,2
47740,2,2
47741,2,2
47742,2,2
47743,2,2
47744,2,2
47745,2,2
47746,2,2
47747,2,2
47748,2,2
47749,2,2
47750,15,7
47751,15,7
47752,2,2
47753,2,2
47754,15,7
47755,2,2
47756,12,8
47757,2,2
47758,2,2
47759,2,2
47760,26,25
47761,26,25
47762,26,25
47763,29,29
47764,26,25
47765,2,2
47766,15,7
47767,2,2
47768,15,7
47769,15,7
47770,2,2
47771,2,2
47772,2,2
47773,2,2
47774,2,2
47775,2,2
47776,2,2
47777,15,7
47778,2,2
47779,2,2
47780,2,2
47781,2,2
47782,2,2
47783,2,2
47784,2,2
47785,15,7
47786,2,2
47787,2,2
47788,2,2
47789,2,2
47790,2,2
47791,15,7
47792,2,2
47793,2,2
47794,2,2
47795,2,2
47796,2,2
47797,2,2
47798,92,105
47799,92,105
47800,92,105
47801,89,100
47802,89,100
47803,89,100
47804,89,100
47805,89,100
47806,87,98
47807,87,98
47808,87,98
47809,89,100
47810,89,100
47811,89,100
47812,89,100
47813,101,120
47814,92,105
47815,92,105
47816,87,98
47817,89,100
47818,15,7
47819,114,144
47820,2,2
47821,2,2
47822,89,100
47823,15,7
47824,15,7
47825,87,98
47826,92,105
47827,89,100
47828,15,7
47829,89,100
47830,15,7
47831,15,7
47832,89,100
47833,15,7
47834,92,105
47835,35,51
47836,118,156
47837,89,100
47838,89,100
47839,35,51
47840,35,51
47841,92,105
47842,118,156
47843,89,100
47844,92,105
47845,35,51
47846,92,105
47847,35,51
47848,35,51
47849,35,51
47850,35,51
47851,35,51
47852,89,100
47853,89,100
47854,89,100
47855,15,7
47856,89,100
47857,89,100
47858,89,100
47859,89,100
47860,89,100
47861,89,100
47862,114,144
47863,114,144
47864,15,7
47865,2,2
47866,2,2
47867,2,2
47868,2,2
47869,2,2
47870,2,2
47871,2,2
47872,2,2
47873,2,2
47874,2,2
47875,2,2
47876,2,2
47877,2,2
47878,2,2
47879,15,7
47880,15,7
47881,15,7
47882,15,7
47883,2,2
47884,29,29
47885,2,2
47886,2,2
47887,29,29
47888,26,25
47889,26,25
47890,26,25
47891,26,25
47892,2,2
47893,2,2
47894,15,7
47895,2,2
47896,2,2
47897,2,2
47898,2,2
47899,2,2
47900,2,2
47901,2,2
47902,2,2
47903,15,7
47904,2,2
47905,2,2
47906,2,2
47907,2,2
47908,2,2
47909,2,2
47910,2,2
47911,2,2
47912,2,2
47913,15,7
47914,2,2
47915,2,2
47916,2,2
47917,2,2
47918,2,2
47919,2,2
47920,2,2
47921,2,2
47922,2,2
47923,2,2
47924,2,2
47925,2,2
47926,24,22
47927,127,178
47928,92,105
47929,77,231
47930,89,100
47931,89,100
47932,89,100
47933,89,100
47934,89,100
47935,89,100
47936,89,100
47937,89,100
47938,89,100
47939,89,100
47940,89,100
47941,92,105
47942,92,105
47943,89,100
47944,89,100
47945,89,100
47946,15,7
47947,15,7
47948,13,10
47949,13,10
47950,114,144
47951,114,144
47952,87,98
47953,89,100
47954,87,98
47955,89,100
47956,89,100
47957,89,100
47958,92,105
47959,89,100
47960,89,100
47961,92,105
47962,35,51
47963,35,51
47964,35,51
47965,35,51
47966,35,51
47967,92,105
47968,92,105
47969,89,100
47970,118,156
47971,89,100
47972,89,100
47973,89,100
47974,92,105
47975,89,100
47976,35,51
47977,92,105
47978,92,105
47979,92,105
47980,89,100
47981,89,100
47982,89,100
47983,89,100
47984,89,100
47985,89,100
47986,89,100
47987,89,100
47988,15,7
47989,89,100
47990,15,7
47991,15,7
47992,15,7
47993,2,2
47994,2,2
47995,2,2
47996,2,2
47997,2,2
47998,2,2
47999,2,2
48000,2,2
48001,2,2
48002,2,2
48003,2,2
48004,2,2
48005,2,2
48006,2,2
48007,15,7
48008,15,7
48009,2,2
48010,2,2
48011,2,2
48012,26,25
48013,26,25
48014,26,25
48015,26,25
48016,26,25
48017,26,25
48018,26,25
48019,26,25
48020,2,2
48021,2,2
48022,2,2
48023,2,2
48024,2,2
48025,2,2
48026,2,2
48027,2,2
48028,2,2
48029,2,2
48030,2,2
48031,13,10
48032,15,7
48033,2,2
48034,8,6
48035,8,6
48036,2,2
48037,2,2
48038,2,2
48039,2,2
48040,2,2
48041,2,2
48042,8,6
48043,8,6
48044,8,6
48045,2,2
48046,2,2
48047,2,2
48048,2,2
48049,2,2
48050,2,2
48051,2,2
48052,2,2
48053,2,2
48054,2,2
48055,100,119
48056,101,120
48057,89,100
48058,89,100
48059,89,100
48060,89,100
48061,89,100
48062,89,100
48063,89,100
48064,89,100
48065,89,100
48066,89,100
48067,87,98
48068,87,98
48069,92,105
48070,92,105
48071,92,105
48072,2,2
48073,2,2
48074,89,100
48075,89,100
48076,89,100
48077,89,100
48078,13,10
48079,2,2
48080,89,100
48081,89,100
48082,89,100
48083,2,2
48084,89,100
48085,89,100
48086,24,22
48087,92,105
48088,15,7
48089,92,105
48090,92,105
48091,35,51
48092,35,51
48093,35,51
48094,89,100
48095,89,100
48096,92,105
48097,89,100
48098,89,100
48099,118,156
48100,35,51
48101,35,51
48102,35,51
48103,92,105
48104,35,51
48105,35,51
48106,89,100
48107,89,100
48108,89,100
48109,89,100
48110,89,100
48111,89,100
48112,89,100
48113,89,100
48114,89,100
48115,89,100
48116,89,100
48117,89,100
48118,89,100
48119,89,100
48120,2,2
48121,2,2
48122,2,2
48123,2,2
48124,2,2
48125,2,2
48126,2,2
48127,2,2
48128,2,2
48129,2,2
48130,2,2
48131,2,2
48132,2,2
48133,2,2
48134,2,2
48135,2,2
48136,2,2
48137,2,2
48138,2,2
48139,2,2
48140,2,2
48141,26,25
48142,29,29
48143,26,25
48144,26,25
48145,46,53
48146,19,18
48147,26,25
48148,2,2
48149,2,2
48150,2,2
48151,2,2
48152,19,18
48153,2,2
48154,2,2
48155,2,2
48156,2,2
48157,15,7
48158,12,8
48159,2,2
48160,15,7
48161,15,7
48162,8,6
48163,15,7
48164,2,2
48165,2,2
48166,2,2
48167,2,2
48168,2,2
48169,2,2
48170,8,6
48171,8,6
48172,8,6
48173,2,2
48174,2,2
48175,2,2
48176,2,2
48177,2,2
48178,2,2
48179,2,2
48180,2,2
48181,2,2
48182,2,2
48183,92,105
48184,92,105
48185,89,100
48186,89,100
48187,89,100
48188,89,100
48189,87,98
48190,87,98
48191,89,100
48192,89,100
48193,89,100
48194,89,100
48195,89,100
48196,101,120
48197,92,105
48198,92,105
48199,2,2
48200,2,2
48201,89,100
48202,89,100
48203,89,100
48204,15,7
48205,89,100
48206,89,100
48207,89,100
48208,89,100
48209,89,100
48210,89,100
48211,89,100
48212,114,144
48213,89,100
48214,2,2
48215,2,2
48216,89,100
48217,87,98
48218,35,51
48219,92,105
48220,92,105
48221,92,105
48222,148,221
48223,89,100
48224,89,100
48225,89,100
48226,89,100
48227,101,120
48228,92,105
48229,35,51
48230,35,51
48231,35,51
48232,35,51
48233,35,51
48234,89,100
48235,89,100
48236,35,51
48237,89,100
48238,2,2
48239,2,2
48240,2,2
48241,2,2
48242,89,100
48243,89,100
48244,2,2
48245,89,100
48246,2,2
48247,89,100
48248,2,2
48249,89,100
48250,2,2
48251,2,2
48252,8,6
48253,2,2
48254,8,6
48255,2,2
48256,2,2
48257,2,2
48258,2,2
48259,2,2
48260,2,2
48261,2,2
48262,12,8
48263,2,2
48264,2,2
48265,2,2
48266,2,2
48267,2,2
48268,2,2
48269,2,2
48270,26,25
48271,26,25
48272,27,27
48273,46,53
48274,27,27
48275,2,2
48276,2,2
48277,2,2
48278,2,2
48279,19,18
48280,37,41
48281,2,2
48282,2,2
48283,2,2
48284,2,2
48285,2,2
48286,2,2
48287,2,2
48288,15,7
48289,2,2
48290,2,2
48291,2,2
48292,2,2
48293,2,2
48294,2,2
48295,2,2
48296,2,2
48297,2,2
48298,2,2
48299,2,2
48300,2,2
48301,2,2
48302,2,2
48303,2,2
48304,2,2
48305,2,2
48306,2,2
48307,2,2
48308,2,2
48309,2,2
48310,2,2
48311,92,105
48312,92,105
48313,89,100
48314,89,100
48315,89,100
48316,89,100
48317,89,100
48318,89,100
48319,89,100
48320,89,100
48321,89,100
48322,89,100
48323,89,100
48324,92,105
48325,92,105
48326,89,100
48327,2,2
48328,89,100
48329,89,100
48330,89,100
48331,89,100
48332,89,100
48333,89,100
48334,15,7
48335,15,7
48336,15,7
48337,15,7
48338,89,100
48339,89,100
48340,89,100
48341,89,100
48342,15,7
48343,89,100
48344,89,100
48345,89,100
48346,89,100
48347,89,100
48348,89,100
48349,89,100
48350,89,100
48351,89,100
48352,89,100
48353,89,100
48354,89,100
48355,87,98
48356,93,106
48357,92,105
48358,93,106
48359,35,51
48360,35,51
48361,92,105
48362,35,51
48363,35,51
48364,35,51
48365,35,51
48366,89,100
48367,2,2
48368,2,2
48369,15,7
48370,89,100
48371,2,2
48372,2,2
48373,2,2
48374,15,7
48375,13,10
48376,89,100
48377,89,100
48378,89,100
48379,2,2
48380,2,2
48381,8,6
48382,2,2
48383,2,2
48384,2,2
48385,2,2
48386,2,2
48387,2,2
48388,2,2
48389,2,2
48390,2,2
48391,2,2
48392,15,7
48393,15,7
48394,2,2
48395,2,2
48396,2,2
48397,2,2
48398,29,29
48399,26,25
48400,27,27
48401,46,53
48402,26,25
48403,2,2
48404,2,2
48405,2,2
48406,26,25
48407,2,2
48408,2,2
48409,2,2
48410,2,2
48411,2,2
48412,2,2
48413,2,2
48414,2,2
48415,2,2
48416,15,7
48417,2,2
48418,2,2
48419,2,2
48420,2,2
48421,2,2
48422,2,2
48423,2,2
48424,2,2
48425,2,2
48426,2,2
48427,15,7
48428,2,2
48429,2,2
48430,8,6
48431,8,6
48432,2,2
48433,2,2
48434,2,2
48435,2,2
48436,2,2
48437,15,7
48438,89,100
48439,2,2
48440,92,105
48441,89,100
48442,89,100
48443,89,100
48444,89,100
48445,89,100
48446,89,100
48447,92,105
48448,92,105
48449,89,100
48450,92,105
48451,87,98
48452,87,98
48453,89,100
48454,89,100
48455,89,100
48456,89,100
48457,88,99
48458,89,100
48459,89,100
48460,89,100
48461,89,100
48462,89,100
48463,89,100
48464,89,100
48465,89,100
48466,89,100
48467,89,100
48468,89,100
48469,89,100
48470,89,100
48471,89,100
48472,89,100
48473,89,100
48474,89,100
48475,89,100
48476,89,100
48477,89,100
48478,13,10
48479,114,144
48480,89,100
